country iso3,country name,category breakdown,indicator,technology or sector,year,value,unit,number of observations
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2019,0,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2020,0,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2021,0,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2015,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2016,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2017,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2018,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2019,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2020,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Wind,2021,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Clean energy,2021,18.75,Percentage,16
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2018,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2019,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2020,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2021,0,Percentage,2.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy,2021,40.7407417297363,Percentage,54
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and digital,2021,22.2222213745117,Percentage,18
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and non-digital,2021,50,Percentage,36
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2015,6.25,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2016,6.25,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2017,5.26315784454346,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2018,5.26315784454346,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2019,5.26315784454346,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2020,4.54545450210571,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2021,4.54545450210571,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2015,76.1904754638672,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2016,76.1904754638672,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2017,76.1904754638672,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2018,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2019,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2020,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2021,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2015,64.7058792114258,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2016,64.7058792114258,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2017,64.7058792114258,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2018,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2019,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2020,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2021,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Non-clean energy,2021,50,Percentage,38
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Non-energy,2021,6.42919206619263,Percentage,2302
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2015,69.2307662963867,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2016,69.2307662963867,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2017,61.3636360168457,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2018,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2019,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2020,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2021,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2015,15.384614944458,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2016,15.384614944458,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2017,14.6341466903687,Percentage,6.83333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2018,13.043478012085,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2019,13.043478012085,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2020,13.043478012085,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Other renewables,2021,13.043478012085,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2015,64,Percentage,4.16666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2016,64,Percentage,4.16666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2017,53.3333320617676,Percentage,5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2018,50,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2019,50,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2020,50,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2021,50,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2015,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2016,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2017,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2018,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2019,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2020,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of Ipo,Wind,2021,0,Percentage,0.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Clean energy,2021,18.75,Percentage,16
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Electric mobility,2018,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Electric mobility,2019,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Electric mobility,2020,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Electric mobility,2021,0,Percentage,2.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy,2021,40.7407417297363,Percentage,54
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy and digital,2021,22.2222213745117,Percentage,18
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy and non-digital,2021,50,Percentage,36
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2015,6.25,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2016,6.25,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2017,5.26315784454346,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2018,5.26315784454346,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2019,5.26315784454346,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2020,4.54545450210571,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2021,4.54545450210571,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2015,76.1904754638672,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2016,76.1904754638672,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2017,76.1904754638672,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2018,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2019,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2020,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2021,69.5652160644531,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Grid,2015,64.7058792114258,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Grid,2016,64.7058792114258,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Grid,2017,64.7058792114258,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Grid,2018,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Grid,2019,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Grid,2020,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Grid,2021,57.8947372436523,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Non-clean energy,2021,50,Percentage,38
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Non-energy,2021,8.55777549743652,Percentage,2302
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other energy,2015,69.2307662963867,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other energy,2016,69.2307662963867,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other energy,2017,61.3636360168457,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other energy,2018,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other energy,2019,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other energy,2020,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other energy,2021,58.6956520080566,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of success,Other renewables,2015,15.384614944458,Percentage,6.5
